t,x,y,z,vx,vy,vz,wx,wy,wz,ke_trans,ke_rot,pe,e_total,mode
1.083333,5.914777,0.110000,0.000000,4.360932,0.000000,0.000000,0.000000,0.000000,-39.644833,4.088811,1.635524,0.464013,6.188348,rolling
1.100000,5.987323,0.110000,0.000000,4.352757,0.000000,0.000000,0.000000,0.000000,-39.570515,4.073495,1.629398,0.464013,6.166907,rolling
1.116667,6.059733,0.110000,0.000000,4.344582,0.000000,0.000000,0.000000,0.000000,-39.496197,4.058209,1.623284,0.464013,6.145505,rolling
1.133333,6.132006,0.110000,0.000000,4.336407,0.000000,0.000000,0.000000,0.000000,-39.421879,4.042951,1.617180,0.464013,6.124144,rolling
1.150000,6.204143,0.110000,0.000000,4.328232,0.000000,0.000000,0.000000,0.000000,-39.347561,4.027722,1.611089,0.464013,6.102823,rolling
1.166667,6.276144,0.110000,0.000000,4.320057,0.000000,0.000000,0.000000,0.000000,-39.273242,4.012521,1.605009,0.464013,6.081543,rolling
1.183333,6.348009,0.110000,0.000000,4.311882,0.000000,0.000000,0.000000,0.000000,-39.198924,3.997350,1.598940,0.464013,6.060302,rolling
1.200000,6.419738,0.110000,0.000000,4.303707,0.000000,0.000000,0.000000,0.000000,-39.124606,3.982207,1.592883,0.464013,6.039102,rolling
1.216667,6.491330,0.110000,0.000000,4.295532,0.000000,0.000000,0.000000,0.000000,-39.050288,3.967092,1.586837,0.464013,6.017942,rolling
1.233333,6.562786,0.110000,0.000000,4.287357,0.000000,0.000000,0.000000,0.000000,-38.975970,3.952007,1.580803,0.464013,5.996823,rolling
1.250000,6.634105,0.110000,0.000000,4.279182,0.000000,0.000000,0.000000,0.000000,-38.901651,3.936950,1.574780,0.464013,5.975743,rolling
1.266667,6.705289,0.110000,0.000000,4.271007,0.000000,0.000000,0.000000,0.000000,-38.827333,3.921922,1.568769,0.464013,5.954704,rolling
1.283333,6.776336,0.110000,0.000000,4.262832,0.000000,0.000000,0.000000,0.000000,-38.753015,3.906923,1.562769,0.464013,5.933705,rolling
1.300000,6.847247,0.110000,0.000000,4.254657,0.000000,0.000000,0.000000,0.000000,-38.678697,3.891952,1.556781,0.464013,5.912746,rolling
1.316667,6.918022,0.110000,0.000000,4.246482,0.000000,0.000000,0.000000,0.000000,-38.604379,3.877010,1.550804,0.464013,5.891828,rolling
1.333333,6.988660,0.110000,0.000000,4.238307,0.000000,0.000000,0.000000,0.000000,-38.530061,3.862097,1.544839,0.464013,5.870949,rolling
1.350000,7.059162,0.110000,0.000000,4.230132,0.000000,0.000000,0.000000,0.000000,-38.455742,3.847213,1.538885,0.464013,5.850111,rolling
1.366667,7.129528,0.110000,0.000000,4.221957,0.000000,0.000000,0.000000,0.000000,-38.381424,3.832357,1.532943,0.464013,5.829313,rolling
1.383333,7.199758,0.110000,0.000000,4.213782,0.000000,0.000000,0.000000,0.000000,-38.307106,3.817531,1.527012,0.464013,5.808556,rolling
1.400000,7.269851,0.110000,0.000000,4.205607,0.000000,0.000000,0.000000,0.000000,-38.232788,3.802732,1.521093,0.464013,5.787838,rolling
1.416667,7.339809,0.110000,0.000000,4.197432,0.000000,0.000000,0.000000,0.000000,-38.158470,3.787963,1.515185,0.464013,5.767161,rolling
1.433333,7.409630,0.110000,0.000000,4.189257,0.000000,0.000000,0.000000,0.000000,-38.084151,3.773222,1.509289,0.464013,5.746524,rolling
1.450000,7.479314,0.110000,0.000000,4.181082,0.000000,0.000000,0.000000,0.000000,-38.009833,3.758510,1.503404,0.464013,5.725928,rolling
1.466667,7.548863,0.110000,0.000000,4.172907,0.000000,0.000000,0.000000,0.000000,-37.935515,3.743827,1.497531,0.464013,5.705371,rolling
1.483333,7.618275,0.110000,0.000000,4.164732,0.000000,0.000000,0.000000,0.000000,-37.861197,3.729173,1.491669,0.464013,5.684855,rolling
1.500000,7.687551,0.110000,0.000000,4.156557,0.000000,0.000000,0.000000,0.000000,-37.786879,3.714547,1.485819,0.464013,5.664379,rolling
1.516667,7.756691,0.110000,0.000000,4.148382,0.000000,0.000000,0.000000,0.000000,-37.712561,3.699950,1.479980,0.464013,5.643943,rolling
1.533333,7.825694,0.110000,0.000000,4.140207,0.000000,0.000000,0.000000,0.000000,-37.638242,3.685382,1.474153,0.464013,5.623548,rolling
1.550000,7.894561,0.110000,0.000000,4.132032,0.000000,0.000000,0.000000,0.000000,-37.563924,3.670842,1.468337,0.464013,5.603192,rolling
1.566667,7.963292,0.110000,0.000000,4.123857,0.000000,0.000000,0.000000,0.000000,-37.489606,3.656332,1.462533,0.464013,5.582877,rolling
1.583333,8.031887,0.110000,0.000000,4.115682,0.000000,0.000000,0.000000,0.000000,-37.415288,3.641850,1.456740,0.464013,5.562602,rolling
1.600000,8.100345,0.110000,0.000000,4.107507,0.000000,0.000000,0.000000,0.000000,-37.340970,3.627396,1.450959,0.464013,5.542368,rolling
1.616667,8.168667,0.110000,0.000000,4.099332,0.000000,0.000000,0.000000,0.000000,-37.266651,3.612972,1.445189,0.464013,5.522174,rolling
1.633333,8.236853,0.110000,0.000000,4.091157,0.000000,0.000000,0.000000,0.000000,-37.192333,3.598576,1.439430,0.464013,5.502019,rolling
1.650000,8.304903,0.110000,0.000000,4.082982,0.000000,0.000000,0.000000,0.000000,-37.118015,3.584209,1.433684,0.464013,5.481906,rolling
1.666667,8.372817,0.110000,0.000000,4.074807,0.000000,0.000000,0.000000,0.000000,-37.043697,3.569871,1.427948,0.464013,5.461832,rolling
1.683333,8.440594,0.110000,0.000000,4.066632,0.000000,0.000000,0.000000,0.000000,-36.969379,3.555561,1.422224,0.464013,5.441798,rolling
1.700000,8.508235,0.110000,0.000000,4.058457,0.000000,0.000000,0.000000,0.000000,-36.895061,3.541280,1.416512,0.464013,5.421805,rolling
1.716667,8.575739,0.110000,0.000000,4.050282,0.000000,0.000000,0.000000,0.000000,-36.820742,3.527028,1.410811,0.464013,5.401852,rolling
1.733333,8.643108,0.110000,0.000000,4.042107,0.000000,0.000000,0.000000,0.000000,-36.746424,3.512805,1.405122,0.464013,5.381939,rolling
1.750000,8.710340,0.110000,0.000000,4.033932,0.000000,0.000000,0.000000,0.000000,-36.672106,3.498610,1.399444,0.464013,5.362067,rolling
1.766667,8.777436,0.110000,0.000000,4.025757,0.000000,0.000000,0.000000,0.000000,-36.597788,3.484444,1.393778,0.464013,5.342235,rolling
1.783333,8.844396,0.110000,0.000000,4.017582,0.000000,0.000000,0.000000,0.000000,-36.523470,3.470307,1.388123,0.464013,5.322443,rolling
1.800000,8.911219,0.110000,0.000000,4.009407,0.000000,0.000000,0.000000,0.000000,-36.449151,3.456198,1.382479,0.464013,5.302691,rolling
1.816667,8.977906,0.110000,0.000000,4.001232,0.000000,0.000000,0.000000,0.000000,-36.374833,3.442119,1.376848,0.464013,5.282979,rolling
1.833333,9.044457,0.110000,0.000000,3.993057,0.000000,0.000000,0.000000,0.000000,-36.300515,3.428068,1.371227,0.464013,5.263308,rolling
1.850000,9.110872,0.110000,0.000000,3.984882,0.000000,0.000000,0.000000,0.000000,-36.226197,3.414046,1.365618,0.464013,5.243677,rolling
1.866667,9.177150,0.110000,0.000000,3.976707,0.000000,0.000000,0.000000,0.000000,-36.151879,3.400052,1.360021,0.464013,5.224086,rolling
1.883333,9.243293,0.110000,0.000000,3.968532,0.000000,0.000000,0.000000,0.000000,-36.077561,3.386087,1.354435,0.464013,5.204535,rolling
1.900000,9.309298,0.110000,0.000000,3.960357,0.000000,0.000000,0.000000,0.000000,-36.003242,3.372151,1.348861,0.464013,5.185025,rolling
1.916667,9.375168,0.110000,0.000000,3.952182,0.000000,0.000000,0.000000,0.000000,-35.928924,3.358244,1.343298,0.464013,5.165555,rolling
1.933333,9.440902,0.110000,0.000000,3.944007,0.000000,0.000000,0.000000,0.000000,-35.854606,3.344366,1.337746,0.464013,5.146125,rolling
1.950000,9.506499,0.110000,0.000000,3.935832,0.000000,0.000000,0.000000,0.000000,-35.780288,3.330516,1.332206,0.464013,5.126735,rolling
1.966667,9.571960,0.110000,0.000000,3.927657,0.000000,0.000000,0.000000,0.000000,-35.705970,3.316695,1.326678,0.464013,5.107386,rolling
1.983333,9.637284,0.110000,0.000000,3.919482,0.000000,0.000000,0.000000,0.000000,-35.631651,3.302902,1.321161,0.464013,5.088076,rolling
2.000000,9.702473,0.110000,0.000000,3.911307,0.000000,0.000000,0.000000,0.000000,-35.557333,3.289139,1.315656,0.464013,5.068807,rolling
2.016667,9.767525,0.110000,0.000000,3.903132,0.000000,0.000000,0.000000,0.000000,-35.483015,3.275404,1.310162,0.464013,5.049578,rolling
2.033333,9.832441,0.110000,0.000000,3.894957,0.000000,0.000000,0.000000,0.000000,-35.408697,3.261698,1.304679,0.464013,5.030390,rolling
2.050000,9.897221,0.110000,0.000000,3.886782,0.000000,0.000000,0.000000,0.000000,-35.334379,3.248020,1.299208,0.464013,5.011242,rolling
2.066667,9.961864,0.110000,0.000000,3.878607,0.000000,0.000000,0.000000,0.000000,-35.260061,3.234372,1.293749,0.464013,4.992133,rolling
2.083333,10.026371,0.110000,0.000000,3.870432,0.000000,0.000000,0.000000,0.000000,-35.185742,3.220752,1.288301,0.464013,4.973066,rolling
2.100000,10.090742,0.110000,0.000000,3.862257,0.000000,0.000000,0.000000,0.000000,-35.111424,3.207161,1.282864,0.464013,4.954038,rolling
2.116667,10.154977,0.110000,0.000000,3.854082,0.000000,0.000000,0.000000,0.000000,-35.037106,3.193598,1.277439,0.464013,4.935051,rolling
2.133333,10.219075,0.110000,0.000000,3.845907,0.000000,0.000000,0.000000,0.000000,-34.962788,3.180065,1.272026,0.464013,4.916103,rolling
2.150000,10.283038,0.110000,0.000000,3.837732,0.000000,0.000000,0.000000,0.000000,-34.888470,3.166560,1.266624,0.464013,4.897196,rolling
2.166667,10.346864,0.110000,0.000000,3.829557,0.000000,0.000000,0.000000,0.000000,-34.814151,3.153083,1.261233,0.464013,4.878330,rolling
2.183333,10.410553,0.110000,0.000000,3.821382,0.000000,0.000000,0.000000,0.000000,-34.739833,3.139636,1.255854,0.464013,4.859503,rolling
2.200000,10.474107,0.110000,0.000000,3.813207,0.000000,0.000000,0.000000,0.000000,-34.665515,3.126217,1.250487,0.464013,4.840717,rolling
2.216667,10.537524,0.110000,0.000000,3.805032,0.000000,0.000000,0.000000,0.000000,-34.591197,3.112827,1.245131,0.464013,4.821971,rolling
2.233333,10.600805,0.110000,0.000000,3.796857,0.000000,0.000000,0.000000,0.000000,-34.516879,3.099466,1.239786,0.464013,4.803265,rolling
2.250000,10.663950,0.110000,0.000000,3.788682,0.000000,0.000000,0.000000,0.000000,-34.442561,3.086133,1.234453,0.464013,4.784600,rolling
2.266667,10.726958,0.110000,0.000000,3.780507,0.000000,0.000000,0.000000,0.000000,-34.368242,3.072830,1.229132,0.464013,4.765974,rolling
2.283333,10.789830,0.110000,0.000000,3.772332,0.000000,0.000000,0.000000,0.000000,-34.293924,3.059555,1.223822,0.464013,4.747389,rolling
2.300000,10.852566,0.110000,0.000000,3.764157,0.000000,0.000000,0.000000,0.000000,-34.219606,3.046308,1.218523,0.464013,4.728844,rolling
2.316667,10.915166,0.110000,0.000000,3.755982,0.000000,0.000000,0.000000,0.000000,-34.145288,3.033091,1.213236,0.464013,4.710340,rolling
2.333333,10.977629,0.110000,0.000000,3.747807,0.000000,0.000000,0.000000,0.000000,-34.070970,3.019902,1.207961,0.464013,4.691875,rolling
2.350000,11.039956,0.110000,0.000000,3.739632,0.000000,0.000000,0.000000,0.000000,-33.996651,3.006742,1.202697,0.464013,4.673451,rolling
2.366667,11.102147,0.110000,0.000000,3.731457,0.000000,0.000000,0.000000,0.000000,-33.922333,2.993610,1.197444,0.464013,4.655067,rolling
2.383333,11.164202,0.110000,0.000000,3.723282,0.000000,0.000000,0.000000,0.000000,-33.848015,2.980508,1.192203,0.464013,4.636724,rolling
2.400000,11.226121,0.110000,0.000000,3.715107,0.000000,0.000000,0.000000,0.000000,-33.773697,2.967434,1.186974,0.464013,4.618420,rolling
2.416667,11.287903,0.110000,0.000000,3.706932,0.000000,0.000000,0.000000,0.000000,-33.699379,2.954389,1.181755,0.464013,4.600157,rolling
2.433333,11.349549,0.110000,0.000000,3.698757,0.000000,0.000000,0.000000,0.000000,-33.625061,2.941372,1.176549,0.464013,4.581934,rolling
2.450000,11.411058,0.110000,0.000000,3.690582,0.000000,0.000000,0.000000,0.000000,-33.550742,2.928384,1.171354,0.464013,4.563751,rolling
2.466667,11.472432,0.110000,0.000000,3.682407,0.000000,0.000000,0.000000,0.000000,-33.476424,2.915426,1.166170,0.464013,4.545609,rolling
2.483333,11.533669,0.110000,0.000000,3.674232,0.000000,0.000000,0.000000,0.000000,-33.402106,2.902495,1.160998,0.464013,4.527506,rolling
2.500000,11.594770,0.110000,0.000000,3.666057,0.000000,0.000000,0.000000,0.000000,-33.327788,2.889594,1.155838,0.464013,4.509444,rolling
2.516667,11.655735,0.110000,0.000000,3.657882,0.000000,0.000000,0.000000,0.000000,-33.253470,2.876721,1.150688,0.464013,4.491423,rolling
2.533333,11.716563,0.110000,0.000000,3.649707,0.000000,0.000000,0.000000,0.000000,-33.179151,2.863877,1.145551,0.464013,4.473441,rolling
2.550000,11.777255,0.110000,0.000000,3.641532,0.000000,0.000000,0.000000,0.000000,-33.104833,2.851062,1.140425,0.464013,4.455500,rolling
2.566667,11.837811,0.110000,0.000000,3.633357,0.000000,0.000000,0.000000,0.000000,-33.030515,2.838275,1.135310,0.464013,4.437598,rolling
2.583333,11.898231,0.110000,0.000000,3.625182,0.000000,0.000000,0.000000,0.000000,-32.956197,2.825518,1.130207,0.464013,4.419738,rolling
2.600000,11.958514,0.110000,0.000000,3.617007,0.000000,0.000000,0.000000,0.000000,-32.881879,2.812788,1.125115,0.464013,4.401917,rolling
2.616667,12.018662,0.110000,0.000000,3.608832,0.000000,0.000000,0.000000,0.000000,-32.807561,2.800088,1.120035,0.464013,4.384136,rolling
2.633333,12.078673,0.110000,0.000000,3.600657,0.000000,0.000000,0.000000,0.000000,-32.733242,2.787417,1.114967,0.464013,4.366396,rolling
2.650000,12.138547,0.110000,0.000000,3.592482,0.000000,0.000000,0.000000,0.000000,-32.658924,2.774774,1.109910,0.464013,4.348696,rolling
