t,x,y,z,vx,vy,vz,wx,wy,wz,ke_trans,ke_rot,pe,e_total,mode
2.516667,4.579886,0.488062,19.821090,1.350605,-3.857966,4.901427,47.426990,-7.620218,-13.481202,8.757385,2.590189,2.058792,13.406365,flying
2.533333,4.602334,0.421090,19.902606,1.346886,-4.018291,4.890941,47.426755,-7.620180,-13.481135,9.004645,2.590163,1.776286,13.371094,flying
2.550000,4.624719,0.351452,19.983943,1.343104,-4.178293,4.880220,47.426520,-7.620142,-13.481068,9.261901,2.590137,1.482531,13.334569,flying
2.566667,4.647040,0.279153,20.065097,1.339259,-4.337963,4.869263,47.426285,-7.620104,-13.481001,9.529071,2.590112,1.177550,13.296733,flying
2.583333,4.669296,0.204198,20.146065,1.335349,-4.497294,4.858067,47.426050,-7.620067,-13.480934,9.806070,2.590086,0.861368,13.257524,flying
2.600000,4.691485,0.126593,20.226842,1.331376,-4.656277,4.846633,47.425815,-7.620029,-13.480868,10.092814,2.590060,0.534008,13.216883,flying
2.616667,4.713608,0.110000,20.307425,1.371781,3.370431,4.944060,44.945996,-7.619991,-12.470739,8.102343,2.324415,0.464013,10.890771,flying
2.633333,4.736440,0.163335,20.389765,1.369968,3.200109,4.940427,44.945773,-7.619953,-12.470677,7.852946,2.324392,0.688997,10.866335,flying
2.650000,4.759243,0.213837,20.472045,1.368145,3.030095,4.936754,44.945550,-7.619915,-12.470616,7.616339,2.324369,0.902027,10.842735,flying
2.666667,4.782015,0.261510,20.554262,1.366311,2.860379,4.933035,44.945327,-7.619878,-12.470554,7.392433,2.324346,1.103126,10.819906,flying
2.683333,4.804756,0.306359,20.636416,1.364465,2.690951,4.929268,44.945105,-7.619840,-12.470492,7.181144,2.324323,1.292314,10.797781,flying
2.700000,4.827466,0.348389,20.718507,1.362607,2.521803,4.925449,44.944882,-7.619802,-12.470430,6.982391,2.324300,1.469609,10.776300,flying
2.716667,4.850145,0.387604,20.800533,1.360734,2.352925,4.921573,44.944659,-7.619764,-12.470368,6.796092,2.324277,1.635031,10.755401,flying
2.733333,4.872792,0.424010,20.882494,1.358846,2.184309,4.917635,44.944436,-7.619727,-12.470307,6.622173,2.324254,1.788599,10.735026,flying
2.750000,4.895408,0.457609,20.964388,1.356942,2.015946,4.913633,44.944214,-7.619689,-12.470245,6.460560,2.324231,1.930330,10.715121,flying
2.766667,4.917992,0.488406,21.046214,1.355019,1.847829,4.909560,44.943991,-7.619651,-12.470183,6.311181,2.324208,2.060242,10.695631,flying
2.783333,4.940543,0.516405,21.127971,1.353078,1.679951,4.905412,44.943768,-7.619613,-12.470121,6.173967,2.324185,2.178351,10.676503,flying
2.800000,4.963062,0.541610,21.209657,1.351116,1.512305,4.901186,44.943545,-7.619576,-12.470059,6.048853,2.324162,2.284674,10.657688,flying
2.816667,4.985547,0.564025,21.291272,1.349132,1.344884,4.896874,44.943323,-7.619538,-12.469998,5.935773,2.324139,2.379226,10.639138,flying
2.833333,5.007999,0.583653,21.372813,1.347125,1.177683,4.892473,44.943100,-7.619500,-12.469936,5.834665,2.324116,2.462023,10.620804,flying
2.850000,5.030417,0.600498,21.454279,1.345093,1.010697,4.887978,44.942877,-7.619462,-12.469874,5.745469,2.324093,2.533080,10.602641,flying
2.866667,5.052801,0.614563,21.535669,1.343035,0.843921,4.883382,44.942654,-7.619425,-12.469812,5.668124,2.324070,2.592412,10.584606,flying
2.883333,5.075150,0.625852,21.616980,1.340949,0.677350,4.878682,44.942432,-7.619387,-12.469750,5.602574,2.324047,2.640033,10.566653,flying
2.900000,5.097464,0.634369,21.698212,1.338835,0.510982,4.873870,44.942209,-7.619349,-12.469689,5.548761,2.324024,2.675957,10.548742,flying
2.916667,5.119742,0.640116,21.779361,1.336689,0.344813,4.868942,44.941986,-7.619311,-12.469627,5.506630,2.324001,2.700199,10.530830,flying
2.933333,5.141984,0.643096,21.860425,1.334512,0.178841,4.863893,44.941764,-7.619274,-12.469565,5.476127,2.323978,2.712773,10.512878,flying
2.950000,5.164189,0.643314,21.941404,1.332301,0.013064,4.858716,44.941541,-7.619236,-12.469503,5.457199,2.323955,2.713691,10.494845,flying
2.966667,5.186357,0.640772,22.022294,1.330055,-0.152520,4.853407,44.941318,-7.619198,-12.469441,5.449791,2.323932,2.702968,10.476691,flying
2.983333,5.208486,0.635473,22.103093,1.327772,-0.317909,4.847959,44.941095,-7.619160,-12.469380,5.453852,2.323909,2.680618,10.458378,flying
3.000000,5.230577,0.627422,22.183800,1.325451,-0.483105,4.842367,44.940873,-7.619122,-12.469318,5.469328,2.323886,2.646653,10.439866,flying
3.016667,5.252629,0.616620,22.264410,1.323091,-0.648107,4.836627,44.940650,-7.619085,-12.469256,5.496168,2.323863,2.601088,10.421118,flying
3.033333,5.274640,0.603071,22.344922,1.320690,-0.812914,4.830731,44.940427,-7.619047,-12.469194,5.534319,2.323839,2.543936,10.402094,flying
3.050000,5.296611,0.586779,22.425334,1.318246,-0.977524,4.824676,44.940204,-7.619009,-12.469132,5.583728,2.323816,2.475211,10.382755,flying
